Node ID,Network (1) X,Network (1) Y,Network (1) Z,Louvain Community,Degree,Weighted Degree,Community Leaders Filter,Betweenness Centrality,Closeness Centrality,Eccentricity,Clustering Coefficient,PageRank
GLTP,6.79040002822876,3.1337554454803467,0.81775522232055664,Community 7,1,1,0,0,0.613013505935669,13,0,0.0047164421636363843
DYM,5.1179580688476563,6.5851783752441406,-3.345008373260498,Community 30,2,2,0,0.0050581237301230431,0.71213579177856445,12.5,0,0.00881444967742891
FAM193A,5.2389092445373535,-0.70225870609283447,-1.5684988498687744,Community 7,1,1,0,0,0.7606390118598938,12,0,0.0045874900998521921
GMEB2,5.962763786315918,8.5151138305664063,-4.1779069900512695,Community 3,1,1,0,0,0.595346212387085,12.5,0,0.0052903475083391095
RHBDL1,3.8305203914642334,1.7915946245193481,8.4029445648193359,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ZNF655,-0.96195507049560547,-0.56293749809265137,-3.3921864032745361,Community 50,1,1,0,0,0.6066934466362,13.5,0,0.0050682114236665519
TENT2,-1.9348695278167725,4.6272420883178711,1.4661836624145508,Community 34,1,1,0,0,0.68714630603790283,12.5,0,0.0048955902133231812
MECR,-1.4826101064682007,5.6709480285644531,11.717060089111328,Community 48,1,1,0,0,0.47945347428321838,14.5,0,0.0064125476696430825
TEKT2,4.0814838409423828,5.8991303443908691,-0.91501682996749878,Community 30,1,1,0,0,0.68200051784515381,12,0,0.0049022594526266158
ZCCHC3,-1.4209671020507813,7.93713903427124,-13.666206359863281,Community 74,1,1,0,0,0.0011407712008804083,2,0,0.0072559595974792061
CREBL2,6.4938478469848633,6.9807863235473633,-2.4784507751464844,Community 3,1,1,0,0,0.67430585622787476,11,0,0.0051016387672197568
EEF1A1,-5.675847053527832,3.4539551734924316,-0.11465299874544144,Community 34,1,1,0,0,0.59801441431045532,13,0,0.0048438430102091725
POMC,-11.497152328491211,-3.2657861709594727,6.08089542388916,Community 13,1,1,0,0,0.59533071517944336,12,0,0.0061020644509590287
WDR49,10.200711250305176,-8.7172460556030273,2.48431658744812,Community 15,1,1,0,0,0.49817660450935364,14.5,0,0.0065509599072410014
ATXN10,5.1585345268249512,-0.74032795429229736,-1.4331052303314209,Community 7,1,1,0,0,0.7606390118598938,12,0,0.0045874900998521921
YIPF1,-9.8525390625,11.714664459228516,-9.14453411102295,Community 88,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
FRK,-9.8743715286254883,11.695072174072266,-9.15558910369873,Community 88,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
SIK1,-5.0584120750427246,4.5228428840637207,-1.5769917964935303,Community 11,2,2,0,0.011963047087192535,0.72097259759902954,12,0,0.0085500380810998935
FNDC1,3.7836897373199463,2.0142309665679932,8.05611515045166,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
GTSE1,4.9917006492614746,-3.8472089767456055,-0.32107993960380554,Community 40,1,1,0,0,0.64047110080718994,12,0,0.0050610689139077986
VASH1,-1.1580204963684082,-8.04452133178711,-3.1154217720031738,Community 23,1,1,0,0,0.73574197292327881,11,0,0.0051882038076141021
PPP2R3B,-7.3460841178894043,3.4623973369598389,4.4744272232055664,Community 17,1,1,0,0,0.69619292020797729,10.5,0,0.005082772343106572
TCEA3,-1.756247878074646,-9.5967569351196289,-0.80876529216766357,Community 5,1,1,0,0,0.62530654668807983,12.5,0,0.0045209139303146193
TCEA2,-4.7789735794067383,-1.1941025257110596,-1.8078879117965698,Community 27,1,1,0,0,0.68340182304382324,12,0,0.0052584912761093677
IKBKB,2.6124141216278076,-1.5325983762741089,-3.7487032413482666,Community 39,1,1,0,0,0.72133517265319824,11.5,0,0.00497954179562798
GAS6,5.4823174476623535,-1.2900950908660889,-3.1492621898651123,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
H4C4,1.2154308557510376,-10.14272403717041,-2.2517783641815186,Community 23,1,1,0,0,0.50952446460723877,13,0,0.0066797360651922426
CCDC146,2.905689001083374,6.8742465972900391,1.921108603477478,Community 30,1,1,0,0,0.70387977361679077,12,0,0.0050209042722467439
SRRM3,4.3215208053588867,2.1756670475006104,7.8478422164916992,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ANP32E,-4.2481846809387207,0.52105134725570679,4.8383083343505859,Community 13,1,1,0,0,0.64905679225921631,12,0,0.0051456351195693934
ZAP70,-2.7216756343841553,-10.016519546508789,4.8900413513183594,Community 8,1,1,0,0,0.58712172508239746,13.5,0,0.0054914225342207208
TF,6.2751731872558594,-6.0285000801086426,-13.630546569824219,Community 16,1,1,0,0,0.0016427104128524661,2,0,0.0068630875313455816
TXNDC5,-0.082000076770782471,-6.3482298851013184,2.4409060478210449,Community 4,1,1,0,0,0.68358504772186279,10.5,0,0.004763974956169292
RHOC,-1.4032933712005615,3.979992151260376,-0.52497124671936035,Community 30,1,1,0,0,0.62935334444046021,10.5,0,0.0050662738418577749
CIAO2B,-0.37232726812362671,-6.4764041900634766,2.490117073059082,Community 4,1,1,0,0,0.73430603742599487,10,0,0.0047262981255742484
REEP6,-0.65155315399169922,1.5460687875747681,10.035089492797852,Community 48,1,1,0,0,0.74060928821563721,10.5,0,0.0041089068695550025
ZFYVE21,-2.6267149448394775,2.9767897129058838,0.16257037222385406,Community 34,1,1,0,0,0.72638076543807983,12,0,0.0044403186941260253
PRCP,3.5376021862030029,-3.7803807258605957,3.7263917922973633,Community 4,1,1,0,0,0.63004446029663086,12.5,0,0.005195751529023759
RASD1,0.42356047034263611,2.2525482177734375,-9.5383148193359375,Community 72,1,1,0,0,0.55880206823349,12.5,0,0.005064411648263119
GRHL3,0.12345246970653534,1.4237741231918335,-0.26255303621292114,Community 27,1,1,0,0,0.7311711311340332,11.5,0,0.0044778861071047395
PMEL,9.31721305847168,-10.80025577545166,9.7013826370239258,Community 1,1,1,0,0,0.0013974446337670088,3,0,0.007048477620455791
HLA-DQB1,-2.8722844123840332,-8.4806356430053711,-1.7987595796585083,Community 5,1,1,0,0,0.615644633769989,12,0,0.0048233133336219305
HACD4,-0.33954212069511414,1.5232064723968506,-0.2437957376241684,Community 27,1,1,0,0,0.71229052543640137,11.5,0,0.0044724162733468086
IGF1,-2.0106604099273682,-7.3321337699890137,-13.835361480712891,Community 42,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
CRLF1,0.30083900690078735,2.1502842903137207,-9.4123659133911133,Community 72,2,2,0,0.00018153333803638816,0.58847659826278687,12.5,0,0.0082954243349603555
GTPBP1,-5.9896268844604492,0.90085095167160034,-6.0889883041381836,Community 11,1,1,0,0,0.58772313594818115,11,0,0.0053757508372950123
CAMK2G,5.9739603996276855,8.55460262298584,-4.1214203834533691,Community 3,1,1,0,0,0.595346212387085,12.5,0,0.0052903475083391095
RELA,5.5886125564575195,-1.1092243194580078,-3.1071953773498535,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
YIPF2,15.109272956848145,4.4517745971679688,-5.6976532936096191,Community 57,1,1,0,0,0.0023271730169653893,5,0,0.00681700334428819
RSU1,12.504908561706543,4.2862825393676758,-0.19616703689098358,Community 52,1,1,0,0,0.57408010959625244,12.5,0,0.0059515728226359242
TRMT10A,2.837040901184082,6.7961406707763672,2.0924746990203857,Community 30,1,1,0,0,0.70387977361679077,12,0,0.0050209042722467439
ZNF844,2.0971236228942871,-7.3179202079772949,-0.0025427246000617743,Community 23,1,1,0,0,0.68519735336303711,11.5,0,0.00463111055818975
SENP8,9.19317626953125,7.7166905403137207,-1.3952038288116455,Community 3,1,1,0,0,0.51338833570480347,13,0,0.0057402983996187838
LYRM2,-1.8633904457092285,-1.6630842685699463,-4.5572347640991211,Community 2,1,1,0,0,0.74142277240753174,11.5,0,0.0048005492341328081
MYO5C,-0.30568620562553406,-5.3473787307739258,0.17576248943805695,Community 23,1,1,0,0,0.72142589092254639,12,0,0.0048631706636045871
SMC2,2.1884427070617676,-1.3511964082717896,-4.7315068244934082,Community 40,1,1,0,0,0.624880850315094,12,0,0.0048414918402812568
SH3PXD2B,2.9104092121124268,5.8641843795776367,1.6099175214767456,Community 30,1,1,0,0,0.68885821104049683,12,0,0.0047113550297709734
VSIG10L,4.6165342330932617,1.9928672313690186,8.0902118682861328,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
SYK,3.8029000759124756,-10.153746604919434,1.359533429145813,Community 37,1,1,0,0,0.62040442228317261,12.5,0,0.0053133388195291259
MLLT3,-6.3068137168884277,-5.8666658401489258,1.2172830104827881,Community 5,1,1,0,0,0.68264967203140259,10,0,0.0049992380136257659
SORCS1,4.2211050987243652,2.3227136135101318,7.896331787109375,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
PACRG,-7.8956389427185059,1.3348532915115356,-1.6368362903594971,Community 11,1,1,0,0,0.60177779197692871,12.5,0,0.004970894139233119
IRF6,4.0862827301025391,-5.2365179061889648,-10.267891883850098,Community 40,1,1,0,0,0.50596356391906738,12.5,0,0.0059120500278534325
C1QC,-0.46256336569786072,-6.4879331588745117,2.49837327003479,Community 4,1,1,0,0,0.73430603742599487,10,0,0.0047262981255742484
CALR,0.018886931240558624,15.25356388092041,-3.08504056930542,Community 89,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
ADAMTSL3,0.0073156212456524372,15.22400951385498,-3.0782957077026367,Community 89,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
FIZ1,-7.3743600845336914,4.198448657989502,-3.9046375751495361,Community 11,1,1,0,0,0.62323486804962158,12,0,0.0053714374796828765
PIP5K1C,7.1353402137756348,-3.0987391471862793,-5.400177001953125,Community 39,1,1,0,0,0.59680145978927612,12,0,0.0051629466617663213
PCBD1,0.23189742863178253,-6.7459230422973633,-1.4168318510055542,Community 23,1,1,0,0,0.74750828742980957,10.5,0,0.0048556506892459619
HMOX2,8.6413869857788086,11.519021987915039,-7.6212196350097656,Community 28,1,1,0,0,0.0021511686500161886,2,0,0.0066845090814988146
CCNE1,-1.1118203401565552,0.97169148921966553,10.354780197143555,Community 48,1,1,0,0,0.705545961856842,10,0,0.0043237598768612259
ZNF292,-0.5463639497756958,0.50444012880325317,-0.34124577045440674,Community 27,1,1,0,0,0.72871023416519165,12,0,0.0039755919746431575
BID,-7.3312268257141113,5.396338939666748,-1.2793451547622681,Community 34,1,1,0,0,0.59415936470031738,12,0,0.00552911768834003
NEUROG3,-2.09614896774292,6.7564730644226074,8.4842443466186523,Community 14,1,1,0,0,0.684359610080719,12,0,0.0054564827146217016
ISY1,-13.3148193359375,3.2836410999298096,9.0893726348876953,Community 90,2,2,0,1.2102223081456032E-06,0.0010266940807923675,1,0,0.016684897561154415
MKLN1,-13.277199745178223,3.2777783870697021,9.04916000366211,Community 90,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
SAMSN1,7.55828857421875,0.63763898611068726,12.426773071289063,Community 0,1,1,0,0,0.55674153566360474,12,0,0.0065397317751002713
CYP2S1,4.0398144721984863,-3.2967739105224609,-7.4845118522644043,Community 51,1,1,0,0,0.5788000226020813,12.5,0,0.0054822633897342156
PELI3,-0.8519514799118042,4.6811404228210449,2.9086544513702393,Community 14,1,1,0,0,0.74276649951934814,10,0,0.004842006993077754
GPATCH1,-0.16267377138137817,-7.71768856048584,4.8804774284362793,Community 8,1,1,0,0,0.59773409366607666,13.5,0,0.0050614725549709078
VNN1,7.3974394798278809,1.5411293506622314,-14.087138175964355,Community 91,2,2,0,1.2102223081456032E-06,0.0010266940807923675,1,0,0.016684897561154415
PREB,7.3969669342041016,1.5531767606735229,-14.030095100402832,Community 91,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
ECRG4,5.5402412414550781,3.3407418727874756,0.85102969408035278,Community 7,2,2,0,0.0057776011526584625,0.73860710859298706,11,0,0.0076929568041615905
DHCR24,0.35535341501235962,0.094672814011573792,-1.8506201505661011,Community 49,1,1,0,0,0.64607846736907959,12.5,0,0.0045937253333951629
C1R,-1.3258174657821655,-2.1784236431121826,4.163081169128418,Community 43,1,1,0,0,0.63359284400939941,12,0,0.0048600080233163348
SURF4,3.9004476070404053,-5.9333662986755371,11.837806701660156,Community 4,1,1,0,0,0.53271746635437012,13,0,0.0061703101553218353
RNF149,5.0098066329956055,-12.00180721282959,3.2540616989135742,Community 37,2,2,0,0.0092739332467317581,0.57035636901855469,14,0,0.010077403299202687
FCGRT,-0.8595428466796875,-6.4804606437683105,-3.8462951183319092,Community 23,1,1,0,0,0.630719780921936,12.5,0,0.0052361046412201179
PIGC,10.019580841064453,2.5485444068908691,9.20103931427002,Community 48,1,1,0,0,0.44986769556999207,13.5,0,0.0061647455627669876
ATP6V1A,-6.3242545127868652,-4.7783279418945313,1.1915984153747559,Community 5,1,1,0,0,0.69425535202026367,10.5,0,0.0050174489790995053
TYRO3,-9.8396997451782227,12.548605918884277,-0.2780269980430603,Community 80,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
TMEM86B,-3.1571323871612549,-8.5363578796386719,0.27844762802124023,Community 5,1,1,0,0,0.62320101261138916,10.5,0,0.0045360564907677581
SORL1,-8.7054290771484375,1.250901460647583,-0.52568709850311279,Community 11,1,1,0,0,0.55839413404464722,13,0,0.0051520640589403149
SGTA,-1.4125523567199707,0.70210188627243042,-2.8625080585479736,Community 2,1,1,0,0,0.73611956834793091,11.5,0,0.0043227565330253648
TNFAIP8L1,0.086105287075042725,1.2420508861541748,-10.003429412841797,Community 72,3,3,0,0.00068982667289674282,0.59053599834442139,12.5,0,0.011673251380425213
TSPAN11,-4.89004373550415,-3.4755051136016846,-1.3873084783554077,Community 50,1,1,0,0,0.51400929689407349,14,0,0.0060589026042573765
KRT32,4.4543795585632324,2.2440156936645508,7.9576163291931152,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
DENND6B,5.1951045989990234,-0.85487490892410278,-1.5482181310653687,Community 7,1,1,0,0,0.7606390118598938,12,0,0.0045874900998521921
DIRC1,3.9393525123596191,2.3201017379760742,7.9633808135986328,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
DNAAF4,8.9022617340087891,-1.4109078645706177,2.5835776329040527,Community 27,1,1,0,0,0.52025479078292847,13.5,0,0.0063320922157681717
CYBA,4.0705952644348145,1.69249427318573,8.5064182281494141,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ARHGEF4,-9.9340810775756836,1.3492436408996582,-7.2598185539245605,Community 11,1,1,0,0,0.519371747970581,12.5,0,0.00602200740285458
APH1B,-18.071498870849609,1.6102440357208252,-0.018309885635972023,Community 92,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
INTS4,-18.063924789428711,1.6374188661575317,-0.0046772602945566177,Community 92,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
WDR19,4.5090618133544922,6.9746670722961426,-1.4469661712646484,Community 30,1,1,0,0,0.66798615455627441,12.5,0,0.0051026209081203961
GPNMB,-5.3094825744628906,10.19688606262207,-0.79443347454071045,Community 33,1,1,0,0,0.61154335737228394,11,0,0.0055147708923692857
CYP4Z1,-4.6908960342407227,-4.3863673210144043,5.8108181953430176,Community 43,1,1,0,0,0.58945906162261963,12.5,0,0.0050792432323330068
FZD7,-1.5086069107055664,7.8811855316162109,-13.650294303894043,Community 74,1,1,0,0,0.0011407712008804083,2,0,0.0072559595974792061
CHODL,4.4617156982421875,2.1604552268981934,7.9432144165039063,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ACPP,10.142495155334473,0.44579657912254333,1.4340335130691528,Community 49,1,1,0,0,0.60031390190124512,13,0,0.0055092617939164991
SLCO2A1,-5.5129537582397461,12.094338417053223,-1.3322361707687378,Community 33,2,2,0,0.0035338490270078182,0.529387354850769,12,0,0.012033464643966259
LMNA,5.4315714836120605,2.4201507568359375,-2.4385218620300293,Community 7,1,1,0,0,0.60294777154922485,12,0,0.0048325290192690268
SCHIP1,-3.7753691673278809,0.70496898889541626,2.0634326934814453,Community 43,2,2,0,0.0022734024096280336,0.64666104316711426,12,0,0.0079868614216193432
MMP23B,3.7193281650543213,1.9455077648162842,8.25953197479248,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
C11orf96,-4.9867115020751953,-1.1853954792022705,5.8814268112182617,Community 13,1,1,0,0,0.700677752494812,11,0,0.0048471244916405195
CSN1S1,4.1445059776306152,1.8067009449005127,8.5762081146240234,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
TMTC4,5.9866633415222168,-4.3536276817321777,-3.0711441040039063,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
MSANTD4,-2.30259370803833,-1.6088364124298096,-9.0934066772460938,Community 72,1,1,0,0,0.57379305362701416,13.5,0,0.0056017489973535055
PRSS22,-7.2970314025878906,4.3134775161743164,-3.9124648571014404,Community 11,1,1,0,0,0.62323486804962158,12,0,0.0053714374796828765
RPL23A,1.359042763710022,-6.2071676254272461,4.2171087265014648,Community 4,1,1,0,0,0.67575526237487793,12,0,0.0051080881242320034
IPP,5.9714765548706055,-4.4290566444396973,-3.0560252666473389,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
SDS,1.804566502571106,1.6854957342147827,9.5659456253051758,Community 48,2,2,0,0,0.79047977924346924,10,1,0.00791965125814218
LAMB2P1,-1.7942466735839844,-2.9779899120330811,-2.2276182174682617,Community 2,2,2,0,3.0255557703640079E-06,0.76748150587081909,10.5,0,0.0075666501337520939
INPP5A,9.15036678314209,2.0095171928405762,0.80528277158737183,Community 52,1,1,0,0,0.549595296382904,13,0,0.0053581529245902747
RRAGA,0.521818995475769,2.0551989078521729,-3.3054814338684082,Community 50,1,1,0,0,0.62362438440322876,12,0,0.0048523247078271128
GPSM3,1.1557828187942505,-5.8619933128356934,0.75811648368835449,Community 23,3,3,0,0.028558824211359024,0.80481135845184326,10.5,0,0.012086904417193151
EDEM2,-0.901432454586029,1.6108094453811646,-0.75344616174697876,Community 27,1,1,0,0,0.704095721244812,11.5,0,0.0040594681687338334
ZNF273,-6.4017014503479,-14.133173942565918,5.6170463562011719,Community 47,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
TCP11L2,-9.5768289566040039,-1.26640784740448,6.8614296913146973,Community 50,1,1,0,0,0.49186652898788452,15,0,0.0061888781677541223
CAND1,9.7577600479125977,-8.3113784790039063,2.3043813705444336,Community 15,1,1,0,0,0.57044142484664917,13.5,0,0.0058217370414528633
LOC541473,4.0971908569335938,0.29667752981185913,10.658964157104492,Community 48,1,1,0,0,0.61350512504577637,11,0,0.0050821341609328628
ANKUB1,-7.0638747215271,9.6208057403564453,-6.27292013168335,Community 33,1,1,0,0,0.49959728121757507,14,0,0.0063184888313533487
TGFBRAP1,-10.357456207275391,1.8632419109344482,-0.61484956741333008,Community 11,1,1,0,0,0.54971379041671753,13,0,0.00602390990820262
ENTPD3,-1.7186473608016968,-9.5719213485717773,-0.7736629843711853,Community 5,1,1,0,0,0.62530654668807983,12.5,0,0.0045209139303146193
MED30,6.1044678688049316,-10.082345008850098,0.060682866722345352,Community 4,1,1,0,0,0.51736962795257568,13.5,0,0.00595528778629847
WNT3,9.2851762771606445,0.11484295874834061,-0.94003260135650635,Community 7,1,1,0,0,0.59020185470581055,13,0,0.0053321581260084849
MITF,-4.2485647201538086,9.93510627746582,-2.4631612300872803,Community 33,1,1,0,0,0.61557859182357788,11.5,0,0.0055540612401582361
CENPN,2.9310932159423828,6.83447265625,2.0548162460327148,Community 30,1,1,0,0,0.70387977361679077,12,0,0.0050209042722467439
USP15,6.1080775260925293,-4.3956193923950195,-2.8932492733001709,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
DHX36,-2.29355525970459,-1.6741311550140381,-9.1141786575317383,Community 72,1,1,0,0,0.57379305362701416,13.5,0,0.0056017489973535055
MSRB1,-0.39347884058952332,1.4929156303405762,-0.31541821360588074,Community 27,1,1,0,0,0.71229052543640137,11.5,0,0.0044724162733468086
RHOG,-1.6080694198608398,0.66931802034378052,-1.1964526176452637,Community 2,1,1,0,0,0.72097259759902954,11.5,0,0.0041318513248758256
CLPTM1L,-1.9216768741607666,0.73461973667144775,12.421980857849121,Community 48,2,2,0,0.0035338490270078182,0.59834182262420654,11,0,0.010939098963080348
GLT1D1,-2.0296366214752197,0.68741530179977417,12.651157379150391,Community 48,1,1,0,0,0.51927775144577026,12,0,0.0063698538581041025
RAB31,-6.9988865852355957,1.3951116800308228,-5.8489828109741211,Community 11,1,1,0,0,0.549832284450531,12.5,0,0.0053576587129643667
DCPS,2.6090841293334961,-1.5944416522979736,-3.8251473903656006,Community 39,1,1,0,0,0.72133517265319824,11.5,0,0.00497954179562798
ATL3,1.4681864976882935,-7.1915264129638672,3.3100216388702393,Community 14,1,1,0,0,0.55770212411880493,13,0,0.005582855873247819
ST6GALNAC3,4.1729140281677246,1.6915404796600342,8.5176143646240234,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
LOC100130449,8.937993049621582,-1.3797088861465454,2.5450518131256104,Community 27,1,1,0,0,0.52025479078292847,13.5,0,0.0063320922157681717
CCL18,-6.7843899726867676,-4.0110149383544922,2.8126530647277832,Community 17,1,1,0,0,0.57109439373016357,12,0,0.0051697860480807937
MFSD13A,9.3259477615356445,0.2073228657245636,-1.070441722869873,Community 7,1,1,0,0,0.59020185470581055,13,0,0.0053321581260084849
TYMS,0.52572023868560791,-6.434598445892334,5.9213571548461914,Community 4,2,2,0,0.016137104481458664,0.74358475208282471,10,0,0.00844545682811829
KPNA2,6.5475492477416992,7.0504517555236816,-2.436314582824707,Community 3,1,1,0,0,0.67430585622787476,11,0,0.0051016387672197568
OGFRL1,-4.1153898239135742,-8.0328998565673828,0.7301144003868103,Community 5,1,1,0,0,0.59313052892684937,11.5,0,0.0051040501430131176
EID2,-1.6384838819503784,0.73415637016296387,-1.1436836719512939,Community 2,1,1,0,0,0.72097259759902954,11.5,0,0.0041318513248758256
JPT1,2.7490110397338867,6.9286251068115234,1.906693696975708,Community 30,1,1,0,0,0.70387977361679077,12,0,0.0050209042722467439
ZMAT2,1.7401566505432129,-10.865255355834961,-10.332633972167969,Community 51,1,1,0,0,0.43889844417572021,14.5,0,0.0064516516410137881
GPER1,-4.2177009582519531,9.84935474395752,-2.7399892807006836,Community 33,1,1,0,0,0.61557859182357788,11.5,0,0.0055540612401582361
HSP90AB1,5.8872575759887695,1.5160436630249023,-2.1899106502532959,Community 7,2,2,0,0.0035338490270078182,0.68064534664154053,11,0,0.009319580029682183
MTFR1L,-1.0617548227310181,-2.3323545455932617,0.16329994797706604,Community 27,1,1,0,0,0.64038169384002686,12.5,0,0.0046584277916942559
CYTH4,0.22982488572597504,-6.7245182991027832,-1.5185756683349609,Community 23,1,1,0,0,0.74750828742980957,10.5,0,0.0048556506892459619
CBARP,11.66185188293457,2.3855886459350586,1.0304824113845825,Community 49,1,1,0,0,0.57425248622894287,13,0,0.0059814956612910071
DDX49,-2.5462214946746826,6.4556279182434082,3.0958666801452637,Community 17,1,1,0,0,0.70615386962890625,12,0,0.0051822795504543832
ITPRID2,5.6721634864807129,-1.2483316659927368,-3.1566658020019531,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
POPDC2,0.049902960658073425,-4.91710901260376,1.7906373739242554,Community 43,1,1,0,0,0.68283247947692871,12.5,0,0.0045049117348087888
ADAT3,-1.5959622859954834,0.86279106140136719,11.685211181640625,Community 48,2,2,0,0.0070652775466442108,0.705719530582428,10,0,0.0089766243848237968
PLD4,-1.0540627241134644,1.8491576910018921,10.781949996948242,Community 48,1,1,0,0,0.65219247341156006,11,0,0.0040337649759525
CD86,-2.2250990867614746,-1.6884204149246216,-9.12490463256836,Community 72,1,1,0,0,0.57379305362701416,13.5,0,0.0056017489973535055
OPA1,10.049792289733887,2.6429433822631836,9.1481399536132813,Community 48,1,1,0,0,0.44986769556999207,13.5,0,0.0061647455627669876
IFITM10,-7.0998210906982422,5.8184928894042969,7.0707707405090332,Community 17,1,1,0,0,0.56701666116714478,12.5,0,0.0054370325553783393
SMPDL3B,4.5399961471557617,2.2011463642120361,8.3130521774292,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ZNF615,-0.95614546537399292,6.6898050308227539,6.3523869514465332,Community 43,1,1,0,0,0.5386691689491272,13.5,0,0.0054967719562477634
HIF1AN,4.07883358001709,5.8692831993103027,-0.971030592918396,Community 30,1,1,0,0,0.68200051784515381,12,0,0.0049022594526266158
C19orf18,-3.9042379856109619,11.736693382263184,2.2077445983886719,Community 33,1,1,0,0,0.56687664985656738,12,0,0.006093971735584785
VEGFC,-4.6642227172851563,3.663332462310791,-1.9824992418289185,Community 34,1,1,0,0,0.61222857236862183,12,0,0.0049476169810645579
GYPA,-13.556962013244629,-8.5453071594238281,4.0589780807495117,Community 75,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
CDX4,3.9903106689453125,2.2688603401184082,7.9062013626098633,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ADCYAP1R1,0.0870794951915741,0.42769455909729004,7.6039848327636719,Community 48,1,1,0,0,0.6144249439239502,12.5,0,0.0046511219408049065
COMMD2,-11.238443374633789,1.9231460094451904,-7.8527522087097168,Community 11,1,1,0,0,0.34000000357627869,16.5,0,0.0072468528059191741
ACTN4,-7.2813887596130371,4.240447998046875,-3.902604341506958,Community 11,1,1,0,0,0.62323486804962158,12,0,0.0053714374796828765
PFKFB2,6.2032670974731445,1.5634232759475708,-2.3641529083251953,Community 7,1,1,0,0,0.58016079664230347,12,0,0.0056725233480649723
NFYA,5.6339693069458008,6.0773940086364746,-5.0635080337524414,Community 3,1,1,0,0,0.65062087774276733,12.5,0,0.0054288183812146781
MCM5,-1.3563103675842285,2.8741209506988525,2.057096004486084,Community 14,1,1,0,0,0.74300700426101685,11.5,0,0.00460738107073646
ALAS1,-4.6588950157165527,-4.3320894241333008,5.8418889045715332,Community 43,1,1,0,0,0.58945906162261963,12.5,0,0.0050792432323330068
CRLS1,1.9705727100372314,0.6487160325050354,-0.56585025787353516,Community 27,1,1,0,0,0.71253377199172974,11.5,0,0.0047586433341372508
FUNDC2,4.9180998802185059,-3.8740386962890625,-0.41090062260627747,Community 40,1,1,0,0,0.64047110080718994,12,0,0.0050610689139077986
ZNF436,-1.5865691900253296,-8.2172536849975586,-5.30982780456543,Community 51,1,1,0,0,0.627632200717926,12.5,0,0.0051356676458981405
METRNL,10.202980041503906,0.41080448031425476,1.4585314989089966,Community 49,1,1,0,0,0.60031390190124512,13,0,0.0055092617939164991
DEGS1,3.3454349040985107,-6.5959839820861816,8.9142513275146484,Community 4,1,1,0,0,0.5297539234161377,12,0,0.0060449945258104782
ASB1,-1.0168579816818237,-2.2812719345092773,0.18107163906097412,Community 27,1,1,0,0,0.64038169384002686,12.5,0,0.0046584277916942559
SUMF1,-2.6933002471923828,2.8218517303466797,0.16560810804367065,Community 34,1,1,0,0,0.72638076543807983,12,0,0.0044403186941260253
PNPLA2,-6.349693775177002,3.0981254577636719,4.1295332908630371,Community 17,2,2,0,0,0.77844107151031494,10.5,0,0.0078776841052226477
SLC12A2,-6.7147364616394043,2.958709716796875,4.5485105514526367,Community 17,1,1,0,0,0.70960360765457153,10.5,0,0.00481622527090671
KDELR2,2.4959614276885986,-7.7330069541931152,-0.11194883286952972,Community 23,1,1,0,0,0.66948658227920532,11,0,0.004679739621003009
EFNB3,-4.1504526138305664,-3.8809113502502441,-3.3685259819030762,Community 2,2,2,0,0,0.65451747179031372,12,0,0.0082997947572623475
TFPT,15.986590385437012,1.6394728422164917,5.4195899963378906,Community 67,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
